date,equity,cash,position_value,AI_US_Sectors_Basic_position,AI_US_Sectors_Basic_shares,AI_US_Sectors_Basic_value,AI_Global_Developed_position,AI_Global_Developed_shares,AI_Global_Developed_value,AI_Emerging_Markets_position,AI_Emerging_Markets_shares,AI_Emerging_Markets_value,AI_Real_Assets_position,AI_Real_Assets_shares,AI_Real_Assets_value
2017-10-05,83879.11115017082,-1617.570402716141,85496.68155288696,XLE,427,20723.835735321045,EWG,780,20751.655654907227,EWZ,846,23257.62254333496,XME,706,20763.56761932373
2017-10-06,83251.28925457146,-1617.570402716141,84868.8596572876,XLE,427,20548.744625091553,EWG,780,20758.049926757812,EWZ,846,22987.94358444214,XME,706,20574.121520996094
2017-10-09,82744.27094402458,-1617.570402716141,84361.84134674072,XLE,427,20591.010692596436,EWG,780,20745.26584625244,EWZ,846,22653.53115463257,XME,706,20372.033653259277
2017-10-10,83231.68000545647,-1617.570402716141,84849.25040817261,XLE,427,20609.120532989502,EWG,780,20892.261199951172,EWZ,846,23095.818717956543,XME,706,20252.04995727539
2017-10-11,83624.02292766716,-1617.570402716141,85241.5933303833,XLE,427,20657.426471710205,EWG,780,21013.69285583496,EWZ,846,23160.539279937744,XME,706,20409.93472290039
2017-10-12,83507.98978557732,-1617.570402716141,85125.56018829346,XLE,427,20581.957401275635,EWG,780,20988.126182556152,EWZ,846,23063.451175689697,XME,706,20492.025428771973
2017-10-13,84061.33820476677,-1617.570402716141,85678.90860748291,XLE,427,20569.879287719727,EWG,780,20988.126182556152,EWZ,846,23376.284706115723,XME,706,20744.61843109131
2017-10-16,83700.89168300774,-1617.570402716141,85318.46208572388,XLE,427,20615.15877532959,EWG,780,20943.388595581055,EWZ,846,23160.539279937744,XME,706,20599.37543487549
2017-10-17,83493.95370998528,-1617.570402716141,85111.52411270142,XLE,427,20627.236888885498,EWG,780,20911.435089111328,EWZ,846,22998.730613708496,XME,706,20574.121520996094
2017-10-18,83591.17248287346,-1617.570402716141,85208.7428855896,XLE,427,20482.33373260498,EWG,780,21026.473960876465,EWZ,846,23031.09331512451,XME,706,20668.841876983643
2017-10-19,83469.80724086906,-1617.570402716141,85087.3776435852,XLE,427,20418.93626022339,EWG,780,20975.343589782715,EWZ,846,22923.221408843994,XME,706,20769.876384735107
2017-10-20,83422.36577358391,-1617.570402716141,85039.93617630005,XLE,427,20458.179134368896,EWG,780,20853.914909362793,EWZ,846,22793.772216796875,XME,706,20934.069915771484
2017-10-23,82552.0043081298,-1617.570402716141,84169.57471084595,XLE,427,20352.52862548828,EWG,780,20790.00343322754,EWZ,846,22238.218425750732,XME,706,20788.824226379395
2017-10-24,83129.3163961425,-1617.570402716141,84746.88679885864,XLE,427,20391.769870758057,EWG,780,20866.696014404297,EWZ,846,22383.847354888916,XME,706,21104.573558807373
2017-10-25,82964.99222316887,-1617.570402716141,84582.56262588501,XLE,427,20249.89316558838,EWG,780,20860.30620574951,EWZ,846,22588.810592651367,XME,706,20883.552661895752
2017-10-26,82093.44347515251,-1617.570402716141,83711.01387786865,XLE,427,20292.149459838867,EWG,780,20892.261199951172,EWZ,846,21914.599479675293,XME,706,20612.00373840332
2017-10-27,82544.1685270324,-1617.570402716141,84161.73892974854,XLE,427,20328.372398376465,EWG,780,20924.217681884766,EWZ,846,22410.817348480225,XME,706,20498.33150100708
2017-10-30,81718.1159223571,-1617.570402716141,83335.68632507324,XLE,427,20434.032680511475,EWG,780,21020.081176757812,EWZ,846,21661.090576171875,XME,706,20220.48189163208
2017-10-31,81683.9427923217,-1617.570402716141,83301.51319503784,XLE,427,20500.448459625244,EWG,780,21135.121536254883,EWZ,846,21666.484897613525,XME,706,19999.45830154419
2017-11-01,81907.73159005502,522.7596509680989,81384.97193908691,XLK,352,20432.619506835938,EWJ,398,20430.97132873535,EWY,312,20376.68115234375,XME,706,20144.699951171875
2017-11-02,81896.00230767587,522.7596509680989,81373.24265670776,XLK,352,20442.35595703125,EWJ,398,20455.21929168701,EWY,312,20280.447509765625,XME,706,20195.219898223877
2017-11-03,81914.87830712655,522.7596509680989,81392.11865615845,XLK,352,20604.624755859375,EWJ,398,20503.716735839844,EWY,312,20259.062255859375,XME,706,20024.714908599854
2017-11-06,82168.41926934579,522.7596509680989,81645.65961837769,XLK,352,20650.058837890625,EWJ,398,20500.2520904541,EWY,312,20293.81329345703,XME,706,20201.535396575928
2017-11-07,81976.03387048104,522.7596509680989,81453.27421951294,XLK,352,20659.7939453125,EWJ,398,20663.064613342285,EWY,312,20042.548461914062,XME,706,20087.86719894409
2017-11-08,82343.21926476815,522.7596509680989,81820.45961380005,XLK,352,20773.379150390625,EWJ,398,20791.230682373047,EWY,312,20256.391479492188,XME,706,19999.45830154419
2017-11-09,81345.90785195687,522.7596509680989,80823.14820098877,XLK,352,20607.863525390625,EWJ,398,20618.031814575195,EWY,312,19970.377990722656,XME,706,19626.874870300293
2017-11-10,80923.84290673592,522.7596509680989,80401.08325576782,XLK,352,20607.863525390625,EWJ,398,20465.611709594727,EWY,312,19890.18328857422,XME,706,19437.424732208252
2017-11-13,80861.26697137216,522.7596509680989,80338.50732040405,XLK,352,20601.373901367188,EWJ,398,20375.54763031006,EWY,312,19842.067657470703,XME,706,19519.518131256104
2017-11-14,80371.18632867196,522.7596509680989,79848.42667770386,XLK,352,20559.185302734375,EWJ,398,20268.163360595703,EWY,312,19874.141967773438,XME,706,19146.93604660034
2017-11-15,80253.1437185035,522.7596509680989,79730.3840675354,XLK,352,20406.655639648438,EWJ,398,20119.206382751465,EWY,312,19994.436401367188,XME,706,19210.08564376831
2017-11-16,81451.3914830909,522.7596509680989,80928.6318321228,XLK,352,20692.244750976562,EWJ,398,20430.97132873535,EWY,312,20494.292907714844,XME,706,19311.122844696045
2017-11-17,81312.30545022347,522.7596509680989,80789.54579925537,XLK,352,20559.185302734375,EWJ,398,20330.51483154297,EWY,312,20374.00799560547,XME,706,19525.83766937256
2017-11-20,81545.30577828744,522.7596509680989,81022.54612731934,XLK,352,20637.072875976562,EWJ,398,20430.97132873535,EWY,312,20403.41033935547,XME,706,19551.091583251953
2017-11-21,82351.39881875375,522.7596509680989,81828.63916778564,XLK,352,20854.51220703125,EWJ,398,20618.031814575195,EWY,312,20609.23388671875,XME,706,19746.86125946045
2017-11-22,82579.66657616952,522.7596509680989,82056.90692520142,XLK,352,20815.563720703125,EWJ,398,20631.884323120117,EWY,312,20692.099365234375,XME,706,19917.3595161438
2017-11-24,82907.7738797889,522.7596509680989,82385.0142288208,XLK,352,20932.399780273438,EWJ,398,20801.62158203125,EWY,312,20689.426208496094,XME,706,19961.56665802002
2017-11-27,82142.00026681283,522.7596509680989,81619.24061584473,XLK,352,20932.399780273438,EWJ,398,20711.560539245605,EWY,312,20184.218627929688,XME,706,19791.061668395996
2017-11-28,82764.0104978309,522.7596509680989,82241.2508468628,XLK,352,21000.55224609375,EWJ,398,20773.91201019287,EWY,312,20486.2734375,XME,706,19980.513153076172
2017-11-29,82056.20905663827,522.7596509680989,81533.44940567017,XLK,352,20536.469604492188,EWJ,398,20732.343856811523,EWY,312,20347.276428222656,XME,706,19917.3595161438
2017-11-30,82252.04730965951,522.7596509680989,81729.2876586914,XLK,352,20718.207275390625,EWJ,398,20753.128692626953,EWY,312,20087.98974609375,XME,706,20169.961944580078
2017-12-01,82082.62015035393,307.7896983886021,81774.83045196533,XLK,352,20611.1103515625,EWJ,398,20659.59693145752,EWY,312,20066.602111816406,IYR,312,20437.521057128906
2017-12-04,81448.75702932122,307.7896983886021,81140.96733093262,XLK,352,20280.08984375,EWJ,398,20441.362228393555,EWY,312,20138.77734375,IYR,312,20280.737915039062
2017-12-05,81457.23713186028,307.7896983886021,81149.44743347168,XLK,352,20286.578125,EWJ,398,20493.322799682617,EWY,312,20208.274658203125,IYR,312,20161.271850585938
2017-12-06,81166.57647969964,307.7896983886021,80858.78678131104,XLK,352,20416.390747070312,EWJ,398,20417.114265441895,EWY,312,19871.47476196289,IYR,312,20153.807006835938
2017-12-07,81490.86123159173,307.7896983886021,81183.07153320312,XLK,352,20542.957885742188,EWJ,398,20548.748016357422,EWY,312,19855.43344116211,IYR,312,20235.932189941406
2017-12-08,81805.87418630364,307.7896983886021,81498.08448791504,XLK,352,20640.319702148438,EWJ,398,20645.742904663086,EWY,312,19908.896575927734,IYR,312,20303.12530517578
2017-12-11,82121.49181630852,307.7896983886021,81813.70211791992,XLK,352,20818.811889648438,EWJ,398,20715.020629882812,EWY,312,19954.337860107422,IYR,312,20325.53173828125
2017-12-12,82157.7259471679,307.7896983886021,81849.9362487793,XLK,352,20812.323608398438,EWJ,398,20753.128692626953,EWY,312,19876.817504882812,IYR,312,20407.666442871094
2017-12-13,82610.41577413323,307.7896983886021,82302.62607574463,XLK,352,20818.811889648438,EWJ,398,20836.26651763916,EWY,312,20197.579650878906,IYR,312,20449.968017578125
2017-12-14,82344.03386190179,307.7896983886021,82036.24416351318,XLK,352,20792.849365234375,EWJ,398,20739.271629333496,EWY,312,20066.602111816406,IYR,312,20437.521057128906
2017-12-15,82681.53052785638,307.7896983886021,82373.74082946777,XLK,352,21029.989868164062,EWJ,398,20749.66404724121,EWY,312,20071.950805664062,IYR,312,20522.136108398438
2017-12-18,83338.02325704339,307.7896983886021,83030.23355865479,XLK,352,21215.657836914062,EWJ,398,20999.071449279785,EWY,312,20178.877075195312,IYR,312,20636.627197265625
2017-12-19,82469.56506612542,307.7896983886021,82161.77536773682,XLK,352,21085.3671875,EWJ,398,20786.018531799316,EWY,312,20051.16064453125,IYR,312,20239.22900390625
2017-12-20,82348.49258687737,307.7896983886021,82040.70288848877,XLK,352,21078.854736328125,EWJ,398,20813.911811828613,EWY,312,20119.97479248047,IYR,312,20027.961547851562
2017-12-21,81930.61383321526,307.7896983886021,81622.82413482666,XLK,352,21036.505004882812,EWJ,398,20827.861488342285,EWY,312,19803.44256591797,IYR,312,19955.015075683594
2017-12-22,82311.63650777581,307.7896983886021,82003.8468093872,XLK,352,21023.478759765625,EWJ,398,20925.497077941895,EWY,312,19974.096130371094,IYR,312,20080.774841308594
2017-12-26,82205.80591848138,307.7896983886021,81898.01622009277,XLK,352,20883.406005859375,EWJ,398,20935.95933532715,EWY,312,19899.78094482422,IYR,312,20178.86993408203
2017-12-27,82570.89802053216,307.7896983886021,82263.10832214355,XLK,352,20906.211669921875,EWJ,398,20908.059982299805,EWY,312,20197.034545898438,IYR,312,20251.802124023438
2017-12-28,83064.21503713372,307.7896983886021,82756.42533874512,XLK,352,20942.040893554688,EWJ,398,20859.245223999023,EWY,312,20585.127868652344,IYR,312,20370.011352539062
2017-12-29,83035.38166311028,307.7896983886021,82727.59196472168,XLK,352,20831.284912109375,EWJ,398,20897.602279663086,EWY,312,20623.658935546875,IYR,312,20375.045837402344
2018-01-02,83324.24149945404,179.24559262421462,83144.99590682983,XLF,864,20814.47039794922,EWU,771,20795.697383880615,EEM,512,20764.408203125,XME,611,20770.419921875
2018-01-03,83462.76466611054,179.24559262421462,83283.51907348633,XLF,864,20926.29034423828,EWU,771,20761.180263519287,EEM,512,20963.361328125,XME,611,20632.68713760376
2018-01-04,83978.67374470856,179.24559262421462,83799.42815208435,XLF,864,21120.125427246094,EWU,771,20841.718740463257,EEM,512,21067.1640625,XME,611,20770.419921875
2018-01-05,84267.92727902558,179.24559262421462,84088.68168640137,XLF,864,21179.764709472656,EWU,771,20933.759983062744,EEM,512,21248.814453125,XME,611,20726.342540740967
2018-01-08,84385.88775494721,179.24559262421462,84206.642162323,XLF,864,21149.943420410156,EWU,771,20910.751510620117,EEM,512,21248.814453125,XME,611,20897.132778167725
2018-01-09,84196.49599316742,179.24559262421462,84017.25040054321,XLF,864,21313.95721435547,EWU,771,20928.00712966919,EEM,512,21214.216796875,XME,611,20561.069259643555
2018-01-10,84653.56775906708,179.24559262421462,84474.32216644287,XLF,864,21492.878356933594,EWU,771,20904.99571609497,EEM,512,21080.140625,XME,611,20996.307468414307
2018-01-11,85603.9892545047,179.24559262421462,85424.7436618805,XLF,864,21597.24462890625,EWU,771,21037.30693244934,EEM,512,21209.88671875,XME,611,21580.305381774902
2018-01-12,86207.0524487796,179.24559262421462,86027.8068561554,XLF,864,21791.074768066406,EWU,771,21347.949251174927,EEM,512,21413.162109375,XME,611,21475.620727539062
2018-01-16,85634.2929730716,179.24559262421462,85455.04738044739,XLF,864,21731.435485839844,EWU,771,21319.187925338745,EEM,512,21330.986328125,XME,611,21073.4376411438
2018-01-17,86568.64575055268,179.24559262421462,86389.40015792847,XLF,864,21895.44598388672,EWU,771,21422.73487472534,EEM,512,21612.119140625,XME,611,21459.100158691406
2018-01-18,86234.19990399506,179.24559262421462,86054.95431137085,XLF,864,21865.62469482422,EWU,771,21422.73487472534,EEM,512,21638.064453125,XME,611,21128.53028869629
2018-01-19,86745.59982350495,179.24559262421462,86566.35423088074,XLF,864,22022.183166503906,EWU,771,21451.494729995728,EEM,512,21815.388671875,XME,611,21277.287662506104
2018-01-22,87382.78924229767,179.24559262421462,87203.54364967346,XLF,864,22201.10595703125,EWU,771,21635.580156326294,EEM,512,21940.8125,XME,611,21426.045036315918
2018-01-23,87504.42425397065,179.24559262421462,87325.17866134644,XLF,864,22223.46697998047,EWU,771,21658.59304046631,EEM,512,22044.62109375,XME,611,21398.49754714966
2018-01-24,88064.00596860077,179.24559262421462,87884.76037597656,XLF,864,22372.57177734375,EWU,771,21756.37978363037,EEM,512,22230.59375,XME,611,21525.21506500244
2018-01-25,87614.5636182132,179.24559262421462,87435.31802558899,XLF,864,22327.84149169922,EWU,771,21612.571683883667,EEM,512,22217.6171875,XME,611,21277.287662506104
2018-01-26,88445.79259350922,179.24559262421462,88266.54700088501,XLF,864,22491.853637695312,EWU,771,21790.89984512329,EEM,512,22524.693359375,XME,611,21459.100158691406
2018-01-29,87487.03049901154,179.24559262421462,87307.78490638733,XLF,864,22402.39141845703,EWU,771,21560.79012107849,EEM,512,22183.015625,XME,611,21161.587741851807
2018-01-30,86161.93110135224,179.24559262421462,85982.68550872803,XLF,864,22111.645385742188,EWU,771,21457.246112823486,EEM,512,21880.267578125,XME,611,20533.526432037354
2018-01-31,86127.47716763642,179.24559262421462,85948.2315750122,XLF,864,22171.281372070312,EWU,771,21376.712047576904,EEM,512,22070.56640625,XME,611,20329.67174911499
2018-02-01,85925.68990268852,1213.1425088897013,84712.54739379883,XLY,217,21455.735931396484,EWJ,387,21445.7190284729,FXI,493,21398.782878875732,XME,611,20412.30955505371
2018-02-02,84127.71800937798,1213.1425088897013,82914.57550048828,XLY,217,21250.450805664062,EWJ,387,21130.389850616455,FXI,493,21052.508979797363,XME,611,19481.2258644104
2018-02-05,81617.45085468437,1213.1425088897013,80404.30834579468,XLY,217,20533.98757171631,EWJ,387,20130.15316772461,FXI,493,20561.95946121216,XME,611,19178.2081451416
2018-02-06,83422.08555164482,1213.1425088897013,82208.94304275513,XLY,217,21059.261276245117,EWJ,387,20618.40732192993,FXI,493,20928.84335708618,XME,611,19602.431087493896
2018-02-07,81748.92406978752,1213.1425088897013,80535.78156089783,XLY,217,20994.859268188477,EWJ,387,20435.313674926758,FXI,493,19811.70404815674,XME,611,19293.904569625854
2018-02-08,78958.31544056084,1213.1425088897013,77745.17293167114,XLY,217,20157.63813018799,EWJ,387,19828.388122558594,FXI,493,18983.121620178223,XME,611,18776.025058746338
2018-02-09,79465.31018963005,1213.1425088897013,78252.16768074036,XLY,217,20292.483352661133,EWJ,387,20028.43988800049,FXI,493,19011.980129241943,XME,611,18919.264310836792
2018-02-12,80955.42405452873,1213.1425088897013,79742.28154563904,XLY,217,20568.200103759766,EWJ,387,20418.35703277588,FXI,493,19246.94989013672,XME,611,19508.774518966675
2018-02-13,81086.65180912163,1213.1425088897013,79873.50930023193,XLY,217,20674.86572265625,EWJ,387,20167.450103759766,FXI,493,19246.94989013672,XME,611,19784.2435836792
2018-02-14,83078.5447076812,1213.1425088897013,81865.4021987915,XLY,217,21004.923530578613,EWJ,387,20472.60765838623,FXI,493,19832.314044952393,XME,611,20555.556964874268
2018-02-15,83862.79286136772,1213.1425088897013,82649.65035247803,XLY,217,21192.085037231445,EWJ,387,20570.93433380127,FXI,493,20347.60157775879,XME,611,20539.029403686523
2018-02-16,84591.98191394951,1213.1425088897013,83378.83940505981,XLY,217,21089.4507522583,EWJ,387,20886.2664642334,FXI,493,20351.72207260132,XME,611,21051.400115966797
2018-02-20,83521.582789804,1213.1425088897013,82308.4402809143,XLY,217,21025.04377746582,EWJ,387,20716.731044769287,FXI,493,19939.488285064697,XME,611,20627.177173614502
2018-02-21,83445.04254856255,1213.1425088897013,82231.90003967285,XLY,217,20994.859268188477,EWJ,387,20509.909023284912,FXI,493,20232.175064086914,XME,611,20494.95668411255
2018-02-22,83414.91134967949,1213.1425088897013,82201.7688407898,XLY,217,21021.020721435547,EWJ,387,20604.84023666382,FXI,493,20108.50568008423,XME,611,20467.4022026062
2018-02-23,84505.47022190239,1213.1425088897013,83292.3277130127,XLY,217,21314.85115814209,EWJ,387,20906.6111869812,FXI,493,20487.758583068848,XME,611,20583.106784820557
2018-02-26,85423.51085224297,1213.1425088897013,84210.36834335327,XLY,217,21493.9698638916,EWJ,387,21177.861362457275,FXI,493,20751.58497238159,XME,611,20786.952144622803
2018-02-27,83467.73517170097,1213.1425088897013,82254.59266281128,XLY,217,21039.13109588623,EWJ,387,20889.654544830322,FXI,493,19869.415424346924,XME,611,20456.391597747803
2018-02-28,82196.56942310478,1213.1425088897013,80983.42691421509,XLY,217,20944.547889709473,EWJ,387,20706.56237411499,FXI,493,19465.428268432617,XME,611,19866.888381958008
2018-03-01,81821.65560208276,1459.6588903517986,80361.99671173096,XLK,329,20410.929374694824,EWJ,387,20106.420364379883,FXI,493,19481.917770385742,XME,611,20362.729202270508
2018-03-02,82348.35826931908,1459.6588903517986,80888.69937896729,XLK,329,20605.784915924072,EWJ,387,20333.59449005127,FXI,493,19481.917770385742,XME,611,20467.4022026062
2018-03-05,82519.14823971703,1459.6588903517986,81059.48934936523,XLK,329,20815.860271453857,EWJ,387,20425.140575408936,FXI,493,19477.799156188965,XME,611,20340.689346313477
2018-03-06,83217.42783032372,1459.6588903517986,81757.76893997192,XLK,329,20861.52724456787,EWJ,387,20550.59256362915,FXI,493,19630.319526672363,XME,611,20715.32960510254
2018-03-07,83154.80940686181,1459.6588903517986,81695.15051651001,XLK,329,20977.227703094482,EWJ,387,20377.667587280273,FXI,493,19580.85290145874,XME,611,20759.402324676514
2018-03-08,83021.58984814599,1459.6588903517986,81561.93095779419,XLK,329,21068.570434570312,EWJ,387,20503.125480651855,FXI,493,19655.055660247803,XME,611,20335.17938232422
2018-03-09,83925.877083406,1459.6588903517986,82466.2181930542,XLK,329,21467.400604248047,EWJ,387,20553.983596801758,FXI,493,20203.31467437744,XME,611,20241.519317626953
2018-03-12,84278.93424282983,1459.6588903517986,82819.27535247803,XLK,329,21534.389373779297,EWJ,387,20574.32684326172,FXI,493,20248.66456604004,XME,611,20461.894569396973
2018-03-13,83664.39207898095,1459.6588903517986,82204.73318862915,XLK,329,21287.77491760254,EWJ,387,20540.42241668701,FXI,493,19964.22629928589,XME,611,20412.30955505371
2018-03-14,83469.57180081322,1459.6588903517986,82009.91291046143,XLK,329,21269.511642456055,EWJ,387,20628.57746887207,FXI,493,20079.652812957764,XME,611,20032.170986175537
2018-03-15,83563.44158612206,1459.6588903517986,82103.78269577026,XLK,329,21281.685485839844,EWJ,387,20669.26100921631,FXI,493,20203.31467437744,XME,611,19949.52152633667
2018-03-16,83793.88827191308,1459.6588903517986,82334.22938156128,XLK,329,21259.6922454834,EWJ,387,20577.716400146484,FXI,493,20277.52307510376,XME,611,20219.297660827637
2018-03-19,82171.79001294091,1459.6588903517986,80712.13112258911,XLK,329,20838.223747253418,EWJ,387,20228.482795715332,FXI,493,20021.939556121826,XME,611,19623.485023498535
2018-03-20,82389.98251400903,1459.6588903517986,80930.32362365723,XLK,329,20829.065753936768,EWJ,387,20343.76463699341,FXI,493,20294.00693511963,XME,611,19463.486297607422
2018-03-21,82682.56557522729,1459.6588903517986,81222.90668487549,XLK,329,20703.844596862793,EWJ,387,20370.888473510742,FXI,493,20199.199821472168,XME,611,19948.973793029785
2018-03-22,80000.48391400292,1459.6588903517986,78540.82502365112,XLK,329,20169.37647628784,EWJ,387,20184.40231704712,FXI,493,19424.206394195557,XME,611,18762.839836120605
2018-03-23,78399.57157383874,1459.6588903517986,76939.91268348694,XLK,329,19631.85108947754,EWJ,387,19760.577793121338,FXI,493,18950.144496917725,XME,611,18597.339303970337
2018-03-26,80503.39936886742,1459.6588903517986,79043.74047851562,XLK,329,20377.05345916748,EWJ,387,20041.999591827393,FXI,493,19679.78803253174,XME,611,18944.899394989014
2018-03-27,79120.46207104638,1459.6588903517986,77660.80318069458,XLK,329,19723.472438812256,EWJ,387,20089.465198516846,FXI,493,19399.475902557373,XME,611,18448.389640808105
2018-03-28,78837.64706479028,1459.6588903517986,77377.98817443848,XLK,329,19592.149299621582,EWJ,387,20316.63784790039,FXI,493,19230.460388183594,XME,611,18238.74063873291
2018-03-29,80267.07883130028,1459.6588903517986,78807.41994094849,XLK,329,19980.020500183105,EWJ,387,20574.32684326172,FXI,493,19473.67490005493,XME,611,18779.39769744873
2018-04-02,78726.19788418725,1459.6588903517986,77266.53899383545,XLK,329,19503.578941345215,EWJ,387,20160.669513702393,FXI,493,19049.083389282227,XME,611,18553.207149505615
2018-04-03,79635.21291027978,1459.6588903517986,78175.55401992798,XLK,329,19695.9884185791,EWJ,387,20414.968952178955,FXI,493,19345.883140563965,XME,611,18718.713508605957
2018-04-04,80013.23497067406,1459.6588903517986,78553.57608032227,XLK,329,19970.857486724854,EWJ,387,20435.313674926758,FXI,493,19329.39551925659,XME,611,18818.009399414062
2018-04-05,80657.92811261132,1459.6588903517986,79198.26922225952,XLK,329,20053.31582260132,EWJ,387,20537.031383514404,FXI,493,19370.619274139404,XME,611,19237.302742004395
2018-04-06,78894.00607357934,1459.6588903517986,77434.34718322754,XLK,329,19561.606758117676,EWJ,387,20214.918663024902,FXI,493,18950.144496917725,XME,611,18707.677265167236
2018-04-09,79628.28867588952,1459.6588903517986,78168.62978553772,XLK,329,19714.309425354004,EWJ,387,20394.627182006836,FXI,493,19180.99376296997,XME,611,18878.69941520691
2018-04-10,81493.77854023888,1459.6588903517986,80034.11964988708,XLK,329,20199.916507720947,EWJ,387,20506.51503753662,FXI,493,19786.9679145813,XME,611,19540.720190048218
2018-04-11,81188.54646168664,1459.6588903517986,79728.88757133484,XLK,329,20080.801097869873,EWJ,387,20455.653968811035,FXI,493,19811.70404815674,XME,611,19380.728456497192
2018-04-12,81608.04478512719,1459.6588903517986,80148.38589477539,XLK,329,20322.08039855957,EWJ,387,20421.746589660645,FXI,493,19885.903045654297,XME,611,19518.65586090088
2018-04-13,81370.81474743798,1459.6588903517986,79911.15585708618,XLK,329,20254.890823364258,EWJ,387,20421.746589660645,FXI,493,19622.076656341553,XME,611,19612.441787719727
2018-04-16,81324.45937787011,1459.6588903517986,79864.80048751831,XLK,329,20410.652011871338,EWJ,387,20479.391201019287,FXI,493,19378.864025115967,XME,611,19595.89324951172
2018-04-17,82164.54174099877,1459.6588903517986,80704.88285064697,XLK,329,20789.36396408081,EWJ,387,20557.373153686523,FXI,493,19387.10877609253,XME,611,19971.03695678711
2018-04-18,82583.90126095727,1459.6588903517986,81124.24237060547,XLK,329,20734.3909034729,EWJ,387,20696.39075088501,FXI,493,19341.760765075684,XME,611,20351.699951171875
2018-04-19,82546.9397207351,1459.6588903517986,81087.2808303833,XLK,329,20505.334392547607,EWJ,387,20618.40732192993,FXI,493,19407.718772888184,XME,611,20555.820343017578
2018-04-20,81823.2573743911,1459.6588903517986,80363.5984840393,XLK,329,20221.2947807312,EWJ,387,20577.716400146484,FXI,493,19135.647632598877,XME,611,20428.939670562744
2018-04-23,81208.42599926903,1459.6588903517986,79748.76710891724,XLK,329,20147.993183135986,EWJ,387,20550.59256362915,FXI,493,19123.282386779785,XME,611,19926.898975372314
2018-04-24,80839.65617810204,1459.6588903517986,79379.99728775024,XLK,329,19796.77152633667,EWJ,387,20476.00016784668,FXI,493,19362.37452316284,XME,611,19744.851070404053
2018-04-25,80829.11586819604,1459.6588903517986,79369.45697784424,XLK,329,19799.830047607422,EWJ,387,20540.42241668701,FXI,493,19201.603759765625,XME,611,19827.60075378418
2018-04-26,81412.55775891259,1459.6588903517986,79952.89886856079,XLK,329,20160.21848297119,EWJ,387,20665.874404907227,FXI,493,19288.17364501953,XME,611,19838.63233566284
2018-04-27,80904.3746992202,1459.6588903517986,79444.71580886841,XLK,329,20123.566429138184,EWJ,387,20608.232746124268,FXI,493,19321.15076828003,XME,611,19391.765865325928
2018-04-30,80651.02037869408,1459.6588903517986,79191.36148834229,XLK,329,19992.23952484131,EWJ,387,20560.76418685913,FXI,493,19345.883140563965,XME,611,19292.47463607788
2018-05-01,80479.4979083486,766.3898608632371,79713.10804748535,XLY,208,20090.485961914062,EWJ,387,20543.811973571777,EWZ,745,20051.159868240356,XME,611,19027.650243759155
2018-05-02,80048.82777285055,766.3898608632371,79282.4379119873,XLY,208,19953.117919921875,EWJ,387,20421.746589660645,EWZ,745,19719.93492126465,XME,611,19187.638481140137
2018-05-03,80016.28476023153,766.3898608632371,79249.89489936829,XLY,208,19864.117431640625,EWJ,387,20442.091312408447,EWZ,745,19551.920289993286,XME,611,19391.765865325928
2018-05-04,80899.6866595693,766.3898608632371,80133.29679870605,XLY,208,20125.312377929688,EWJ,387,20591.27758026123,EWZ,745,19561.5189743042,XME,611,19855.187866210938
2018-05-07,80794.96487688497,766.3898608632371,80028.57501602173,XLY,208,20193.027587890625,EWJ,387,20615.014812469482,EWZ,745,19249.49565887451,XME,611,19971.03695678711
2018-05-08,80718.38122057394,766.3898608632371,79951.9913597107,XLY,208,20107.899169921875,EWJ,387,20679.438537597656,EWZ,745,19254.298553466797,XME,611,19910.355098724365
2018-05-09,80861.04730677084,766.3898608632371,80094.6574459076,XLY,208,20177.548828125,EWJ,387,20503.125480651855,EWZ,745,19431.907606124878,XME,611,19982.07553100586
2018-05-10,82008.07544016317,766.3898608632371,81241.68557929993,XLY,208,20251.0673828125,EWJ,387,20621.792449951172,EWZ,745,20094.36318397522,XME,611,20274.462562561035
2018-05-11,81864.29269670919,766.3898608632371,81097.90283584595,XLY,208,20293.639526367188,EWJ,387,20777.765213012695,EWZ,745,19652.725658416748,XME,611,20373.772438049316
2018-05-14,81796.29877352194,766.3898608632371,81029.90891265869,XLY,208,20332.325317382812,EWJ,387,20893.04705429077,EWZ,745,19513.518447875977,XME,611,20291.01809310913
2018-05-15,81324.67490076498,766.3898608632371,80558.28503990173,XLY,208,20214.311279296875,EWJ,387,20679.438537597656,EWZ,745,19268.697290420532,XME,611,20395.83793258667
2018-05-16,82107.29160570577,766.3898608632371,81340.90174484253,XLY,208,20382.633666992188,EWJ,387,20740.46827697754,EWZ,745,19479.915237426758,XME,611,20737.884563446045
2018-05-17,81514.73191141561,766.3898608632371,80748.34205055237,XLY,208,20314.916870117188,EWJ,387,20737.07724380493,EWZ,745,18759.857606887817,XME,611,20936.49032974243
2018-05-18,80992.56865000204,766.3898608632371,80226.1787891388,XLY,208,20289.7626953125,EWJ,387,20686.22060394287,EWZ,745,18385.427923202515,XME,611,20864.76756668091
2018-05-21,81039.32008623556,766.3898608632371,80272.93022537231,XLY,208,20401.979736328125,EWJ,387,20709.95488357544,EWZ,745,18428.63265991211,XME,611,20732.36294555664
2018-05-22,81283.08806871847,766.3898608632371,80516.69820785522,XLY,208,20311.047973632812,EWJ,387,20662.48484802246,EWZ,745,18899.069080352783,XME,611,20644.096305847168
